item_id,Month,Year,Qty,Sales
SKU-7260001,Jan,2023,5,234
SKU-7270001,Jan,2023,24,179
SKU-7280001,Jan,2023,56,231
SKU-7290001,Jan,2023,2,47
SKU-7300000,Jan,2023,0,0
SKU-7310001,Jan,2023,8,158
SKU-7320001,Jan,2023,2,374
SKU-7330001,Jan,2023,12,160
SKU-7340000,Jan,2023,14,398
SKU-7350001,Jan,2023,15,490
SKU-7360000,Jan,2023,6,156
SKU-7370000,Jan,2023,7,396
SKU-7380001,Jan,2023,0,624
SKU-7390001,Jan,2023,24,158
SKU-7400001,Jan,2023,26,223
SKU-7410000,Jan,2023,0,0
SKU-7420000,Jan,2023,31,242
SKU-7430001,Jan,2023,10,381
SKU-7440001,Jan,2023,14,184
SKU-7450000,Jan,2023,49,478
SKU-7460001,Jan,2023,6,184
SKU-7470001,Jan,2023,0,0
SKU-7480000,Jan,2023,8,220
SKU-7490000,Jan,2023,0,88
SKU-7500000,Jan,2023,0,0
SKU-7510000,Jan,2023,0,0
SKU-7520000,Jan,2023,0,0
SKU-7530000,Jan,2023,12,628
SKU-7540000,Jan,2023,0,0
SKU-7550001,Jan,2023,13,1750
SKU-7560001,Jan,2023,6,311
SKU-7570001,Jan,2023,1,136
SKU-7580000,Jan,2023,98,293
SKU-7590001,Jan,2023,10,387
SKU-7600000,Jan,2023,25,301
SKU-7610001,Jan,2023,0,0
SKU-7620000,Jan,2023,91,712
SKU-7630000,Jan,2023,21,266
SKU-7640001,Jan,2023,5,422
SKU-7650001,Jan,2023,14,477
SKU-7660000,Jan,2023,2,85
SKU-7670000,Jan,2023,29,348
SKU-7680001,Jan,2023,0,0
SKU-7690001,Jan,2023,7,513
SKU-7700001,Jan,2023,47,267
SKU-7710000,Jan,2023,50,662
SKU-7720000,Jan,2023,2,222
SKU-7730000,Jan,2023,0,0
SKU-7740000,Jan,2023,2,71
SKU-7750000,Jan,2023,21,1136
SKU-7760000,Jan,2023,4,357
SKU-7770001,Jan,2023,0,0
SKU-7780001,Jan,2023,51,332
SKU-7790000,Jan,2023,62,169
SKU-7800001,Jan,2023,10,180
SKU-7810000,Jan,2023,14,178
SKU-7820001,Jan,2023,32,1077
SKU-7830000,Jan,2023,476,2212
SKU-7840001,Jan,2023,6,560
SKU-7850000,Jan,2023,33,192
SKU-7860000,Jan,2023,14,219
SKU-7870001,Jan,2023,6,290
SKU-7880001,Jan,2023,22,390
SKU-7890001,Jan,2023,29,267
SKU-7900000,Jan,2023,0,0
SKU-7910000,Jan,2023,3,348
SKU-7920001,Jan,2023,0,0
SKU-7930001,Jan,2023,1,192
SKU-7940001,Jan,2023,0,0
SKU-7950000,Jan,2023,7,530
SKU-7960001,Jan,2023,1,65
SKU-7970001,Jan,2023,0,0
SKU-7980001,Jan,2023,0,0
SKU-7990000,Jan,2023,105,1891
SKU-8000001,Jan,2023,3,363
SKU-8010000,Jan,2023,0,0
SKU-8020001,Jan,2023,4,142
SKU-8030000,Jan,2023,13,800
SKU-8040001,Jan,2023,35,415
SKU-8050001,Jan,2023,30,408
SKU-8060000,Jan,2023,15,249
SKU-8070000,Jan,2023,5,319
SKU-8080000,Jan,2023,37,1213
SKU-8090000,Jan,2023,4,100
SKU-8100001,Jan,2023,5,92
SKU-8110000,Jan,2023,0,0
SKU-8120001,Jan,2023,8,506
SKU-8130001,Jan,2023,6,136
SKU-8140000,Jan,2023,14,498
SKU-8150001,Jan,2023,7,143
SKU-8160000,Jan,2023,3,178
SKU-8170000,Jan,2023,222,625
SKU-8180001,Jan,2023,1,169
SKU-8190001,Jan,2023,16,74
SKU-8200000,Jan,2023,7,395
SKU-8210001,Jan,2023,2,235
SKU-8220001,Jan,2023,1,118
SKU-8230000,Jan,2023,31,337
SKU-8240001,Jan,2023,40,282
SKU-8250001,Jan,2023,4,200
SKU-8260001,Jan,2023,21,203
SKU-8270001,Jan,2023,65,322
SKU-8280000,Jan,2023,9,316
SKU-8290000,Jan,2023,18,377
SKU-8300001,Jan,2023,3,247
SKU-8310000,Jan,2023,6,366
SKU-8320000,Jan,2023,7,359
SKU-8330000,Jan,2023,3,164
SKU-8340000,Jan,2023,20,412
SKU-8350001,Jan,2023,13,327
SKU-8360000,Jan,2023,46,239
SKU-8370001,Jan,2023,0,0
SKU-8380000,Jan,2023,80,267
SKU-8390000,Jan,2023,59,287
SKU-8400000,Jan,2023,0,0
SKU-8410001,Jan,2023,9,254
SKU-8420001,Jan,2023,1,71
SKU-8430000,Jan,2023,14,510
SKU-8440000,Jan,2023,41,436
SKU-8450001,Jan,2023,1,90
SKU-8460000,Jan,2023,17,361
SKU-8470000,Jan,2023,0,115
SKU-8480001,Jan,2023,21,184
SKU-8490001,Jan,2023,6,424
SKU-8500000,Jan,2023,0,0
SKU-8510000,Jan,2023,109,384
SKU-8520000,Jan,2023,11,127
SKU-8530000,Jan,2023,18,317
SKU-8540000,Jan,2023,26,240
SKU-8550000,Jan,2023,0,0
SKU-8560001,Jan,2023,31,418
SKU-8570000,Jan,2023,10,567
SKU-8580000,Jan,2023,116,401
SKU-8590001,Jan,2023,0,0
SKU-8600001,Jan,2023,0,0
SKU-8610000,Jan,2023,11,275
SKU-8620000,Jan,2023,185,399
SKU-8630001,Jan,2023,6,198
SKU-8640000,Jan,2023,10,159
SKU-8650001,Jan,2023,3,211
SKU-8660001,Jan,2023,29,440
SKU-8670000,Jan,2023,0,0
SKU-8680001,Jan,2023,0,0
SKU-8690001,Jan,2023,10,237
SKU-8700001,Jan,2023,20,266
SKU-8710001,Jan,2023,14,77
SKU-8720000,Jan,2023,0,0
SKU-8730001,Jan,2023,3,93
SKU-8740000,Jan,2023,0,0
SKU-8750000,Jan,2023,0,0
SKU-8760000,Jan,2023,5,181
SKU-8770001,Jan,2023,18,209
SKU-8780001,Jan,2023,7,187
SKU-8790000,Jan,2023,6,422
SKU-8800001,Jan,2023,0,0
SKU-8810000,Jan,2023,10,281
SKU-8820000,Jan,2023,6,306
SKU-8830001,Jan,2023,0,77
SKU-8840000,Jan,2023,26,432
SKU-8850001,Jan,2023,88,262
SKU-8860000,Jan,2023,7,415
SKU-8870001,Jan,2023,4,96
SKU-8880001,Jan,2023,0,0
SKU-8890001,Jan,2023,4,290
SKU-8900000,Jan,2023,30,170
SKU-8910000,Jan,2023,21,220
SKU-8920000,Jan,2023,0,0
SKU-8930000,Jan,2023,0,0
SKU-8940001,Jan,2023,20,423
SKU-8950001,Jan,2023,10,92
SKU-8960000,Jan,2023,0,92
SKU-8970000,Jan,2023,1,117
SKU-8980000,Jan,2023,35,1377
SKU-8990001,Jan,2023,13,79
SKU-9000000,Jan,2023,1,55
SKU-9010000,Jan,2023,23,179
SKU-9020000,Jan,2023,20,190
SKU-9030000,Jan,2023,0,223
SKU-9040001,Jan,2023,49,300
SKU-9050001,Jan,2023,9,338
SKU-9060001,Jan,2023,9,413
SKU-9070001,Jan,2023,8,150
SKU-9080000,Jan,2023,54,707
SKU-9090001,Jan,2023,10,722
SKU-9100001,Jan,2023,0,0
SKU-9110001,Jan,2023,3,220
SKU-9120000,Jan,2023,4,235
SKU-9130000,Jan,2023,0,0
SKU-9140000,Jan,2023,0,0
SKU-9150000,Jan,2023,0,0
SKU-9160001,Jan,2023,78,337
SKU-9170001,Jan,2023,34,241
SKU-9180001,Jan,2023,1,72
SKU-9190001,Jan,2023,55,189
SKU-9200000,Jan,2023,0,0
SKU-9210001,Jan,2023,1,9
SKU-9220001,Jan,2023,1,182
SKU-9230000,Jan,2023,8,387
SKU-9240000,Jan,2023,8,149
SKU-9250001,Jan,2023,35,290
SKU-9260000,Jan,2023,8,129
SKU-9270000,Jan,2023,7,170
SKU-9280000,Jan,2023,9,278
SKU-9290001,Jan,2023,84,312
SKU-9300000,Jan,2023,3,299
SKU-9310000,Jan,2023,4,878
SKU-9320000,Jan,2023,10,115
SKU-9330001,Jan,2023,2,341
SKU-9340001,Jan,2023,2,102
SKU-9350000,Jan,2023,7,549
SKU-9360001,Jan,2023,6,382
SKU-9370001,Jan,2023,45,244
SKU-9380001,Jan,2023,0,0
SKU-9390000,Jan,2023,3,150
SKU-9400001,Jan,2023,0,6
SKU-9410000,Jan,2023,13,220
SKU-9420000,Jan,2023,4,305
SKU-9430001,Jan,2023,107,413
SKU-9440000,Jan,2023,32,133
SKU-9450001,Jan,2023,4,159
SKU-9460001,Jan,2023,6,360
SKU-9470001,Jan,2023,10,56
SKU-9480001,Jan,2023,31,291
SKU-9490000,Jan,2023,17,146
SKU-9500000,Jan,2023,27,197
SKU-9510000,Jan,2023,6,184
SKU-9520000,Jan,2023,17,388
SKU-9530000,Jan,2023,0,0
SKU-9540001,Jan,2023,2,137
SKU-9550001,Jan,2023,0,0
SKU-9560001,Jan,2023,8,135
SKU-9570000,Jan,2023,6,290
SKU-9580000,Jan,2023,5,185
SKU-9590000,Jan,2023,0,0
SKU-9600001,Jan,2023,58,412
SKU-9610000,Jan,2023,8,389
SKU-9620001,Jan,2023,11,156
SKU-9630000,Jan,2023,3,66
SKU-9640001,Jan,2023,0,0
SKU-9650000,Jan,2023,30,154
SKU-9660000,Jan,2023,8,372
SKU-9670000,Jan,2023,16,153
SKU-9680001,Jan,2023,6,139
SKU-9690001,Jan,2023,20,444
SKU-9700001,Jan,2023,0,0
SKU-9710000,Jan,2023,11,297
SKU-9720001,Jan,2023,0,0
SKU-9730001,Jan,2023,24,188
SKU-9740000,Jan,2023,0,0
SKU-9750001,Jan,2023,0,0
SKU-9760000,Jan,2023,4,335
SKU-9770001,Jan,2023,0,0
SKU-9780001,Jan,2023,2,51
SKU-9790001,Jan,2023,8,287
SKU-9800000,Jan,2023,22,131
SKU-9810001,Jan,2023,6,221
SKU-9820000,Jan,2023,15,215
SKU-9830000,Jan,2023,0,0
SKU-9840001,Jan,2023,1,30
SKU-9850001,Jan,2023,17,256
SKU-9860001,Jan,2023,1,132
SKU-9870001,Jan,2023,11,85
SKU-9880001,Jan,2023,4,219
SKU-9890000,Jan,2023,51,162
SKU-9900000,Jan,2023,0,0
SKU-9910000,Jan,2023,57,158
SKU-9920000,Jan,2023,8,133
SKU-9930000,Jan,2023,0,0
SKU-9940001,Jan,2023,14,151
SKU-9950001,Jan,2023,19,341
SKU-9960000,Jan,2023,0,0
SKU-9970001,Jan,2023,6,327
SKU-9980001,Jan,2023,0,0
SKU-9990000,Jan,2023,0,0
SKU-10000000,Jan,2023,6,346
SKU-10010001,Jan,2023,3,78
SKU-10020001,Jan,2023,3,200
SKU-10030000,Jan,2023,8,155
SKU-10040001,Jan,2023,0,0
SKU-10050001,Jan,2023,2,94
SKU-10060000,Jan,2023,6,171
SKU-10070001,Jan,2023,0,0
SKU-10080000,Jan,2023,1,264
SKU-10090001,Jan,2023,19,109
SKU-10100000,Jan,2023,34,181
SKU-10110001,Jan,2023,5,287
SKU-10120000,Jan,2023,11,268
SKU-10130001,Jan,2023,0,0
SKU-10140001,Jan,2023,6,317
SKU-10150000,Jan,2023,3,109
SKU-10160001,Jan,2023,2,37
SKU-10170001,Jan,2023,4,131
SKU-10180000,Jan,2023,0,131
SKU-10190000,Jan,2023,0,34
SKU-10200000,Jan,2023,0,0
SKU-10210000,Jan,2023,4,657
SKU-10220000,Jan,2023,4,574
SKU-10230001,Jan,2023,127,314
SKU-10240000,Jan,2023,8,158
SKU-10250001,Jan,2023,18,115
SKU-10260001,Jan,2023,14,129
SKU-10270001,Jan,2023,6,73
SKU-10280000,Jan,2023,5,146
SKU-10290001,Jan,2023,0,0
SKU-10300001,Jan,2023,10,596
SKU-10310000,Jan,2023,60,175
SKU-10320000,Jan,2023,0,0
SKU-10330001,Jan,2023,1,80
SKU-10340000,Jan,2023,1,171
SKU-10350000,Jan,2023,35,248
SKU-10360001,Jan,2023,3,110
SKU-10370000,Jan,2023,2,12
SKU-10380000,Jan,2023,3,99
SKU-10390001,Jan,2023,4,229
SKU-10400001,Jan,2023,33,507
SKU-10410001,Jan,2023,10,415
SKU-10420000,Jan,2023,0,8
SKU-10430001,Jan,2023,0,68
SKU-10440001,Jan,2023,6,254
SKU-10450000,Jan,2023,2,142
SKU-10460001,Jan,2023,5,338
SKU-10470001,Jan,2023,54,128
SKU-10480000,Jan,2023,6,242
SKU-10490001,Jan,2023,0,0
SKU-10500000,Jan,2023,2,120
SKU-10510000,Jan,2023,20,195
SKU-10520000,Jan,2023,5,92
SKU-10530000,Jan,2023,0,0
SKU-10540001,Jan,2023,3,185
SKU-10550001,Jan,2023,0,0
SKU-10560000,Jan,2023,2,409
SKU-10570001,Jan,2023,0,0
SKU-10580000,Jan,2023,20,149
SKU-10590000,Jan,2023,6,212
SKU-10600001,Jan,2023,0,0
SKU-10610000,Jan,2023,11,190
SKU-10620000,Jan,2023,49,341
SKU-10630001,Jan,2023,8,85
SKU-10640000,Jan,2023,1,199
SKU-10650001,Jan,2023,23,322
SKU-10660001,Jan,2023,2,237
SKU-10670001,Jan,2023,3,147
SKU-10680000,Jan,2023,45,1019
SKU-10690001,Jan,2023,3,170
SKU-10700000,Jan,2023,1,364
SKU-10710001,Jan,2023,0,25
SKU-10720001,Jan,2023,94,260
SKU-10730001,Jan,2023,6,90
SKU-10740001,Jan,2023,70,206
SKU-10750001,Jan,2023,0,0
SKU-10760000,Jan,2023,0,0
SKU-10770001,Jan,2023,0,0
SKU-10780000,Jan,2023,4,182
SKU-10790001,Jan,2023,3,120
SKU-10800000,Jan,2023,2,78
SKU-10810000,Jan,2023,12,398
SKU-10820001,Jan,2023,1,6
SKU-10830001,Jan,2023,0,0
SKU-10840000,Jan,2023,4,248
SKU-10850000,Jan,2023,18,195
SKU-10860000,Jan,2023,12,201
SKU-10870001,Jan,2023,10,38
SKU-10880001,Jan,2023,57,202
SKU-10890001,Jan,2023,23,263
SKU-10900001,Jan,2023,2,91
SKU-10910001,Jan,2023,8,234
SKU-10920000,Jan,2023,0,0
SKU-10930001,Jan,2023,4,210
SKU-10940000,Jan,2023,2,130
SKU-10950000,Jan,2023,3,115
SKU-10960001,Jan,2023,2,164
SKU-10970001,Jan,2023,1,116
SKU-10980001,Jan,2023,0,0
SKU-10990001,Jan,2023,3,187
SKU-11000001,Jan,2023,0,0
SKU-11010001,Jan,2023,2,94
SKU-11020000,Jan,2023,16,212
SKU-11030000,Jan,2023,119,131
SKU-11040000,Jan,2023,12,93
SKU-11050000,Jan,2023,27,252
SKU-11060001,Jan,2023,13,116
SKU-11070001,Jan,2023,3,12
SKU-11080001,Jan,2023,9,69
SKU-11090000,Jan,2023,7,44
SKU-11100001,Jan,2023,0,0
SKU-11110000,Jan,2023,0,0
SKU-11120001,Jan,2023,3,239
SKU-11130000,Jan,2023,15,110
SKU-11140000,Jan,2023,0,0
SKU-11150001,Jan,2023,0,0
SKU-11160001,Jan,2023,32,315
SKU-11170000,Jan,2023,42,204
SKU-11180001,Jan,2023,3,127
SKU-11190001,Jan,2023,1,61
SKU-11200000,Jan,2023,52,458
SKU-11210001,Jan,2023,1,74
SKU-11220000,Jan,2023,26,197
SKU-11230001,Jan,2023,0,0
SKU-11240000,Jan,2023,29,584
SKU-11250000,Jan,2023,1,39
SKU-11260000,Jan,2023,12,396
SKU-11270000,Jan,2023,17,161
SKU-11280001,Jan,2023,1,64
SKU-11290001,Jan,2023,4,202
SKU-11300000,Jan,2023,2,112
SKU-11310000,Jan,2023,0,0
SKU-11320001,Jan,2023,0,0
SKU-11330000,Jan,2023,29,179
SKU-11340000,Jan,2023,0,0
SKU-11350001,Jan,2023,0,0
SKU-11360001,Jan,2023,16,438
SKU-11370000,Jan,2023,0,0
SKU-11380001,Jan,2023,0,3
SKU-11390000,Jan,2023,21,226
SKU-11400001,Jan,2023,1,57
SKU-11410001,Jan,2023,0,0
SKU-11420000,Jan,2023,0,0
SKU-11430000,Jan,2023,25,296
SKU-11440001,Jan,2023,122,438
SKU-11450000,Jan,2023,3,164
SKU-11460000,Jan,2023,1,110
SKU-11470000,Jan,2023,0,0
SKU-11480001,Jan,2023,2,53
SKU-11490000,Jan,2023,0,0
SKU-11500001,Jan,2023,26,166
SKU-11510000,Jan,2023,4,97
SKU-11520001,Jan,2023,0,0
SKU-11530000,Jan,2023,8,239
SKU-11540000,Jan,2023,10,89
SKU-11550000,Jan,2023,23,234
SKU-11560000,Jan,2023,2,87
SKU-11570000,Jan,2023,6,142
SKU-11580001,Jan,2023,6,465
SKU-11590001,Jan,2023,3,161
SKU-11600000,Jan,2023,6,77
SKU-11610001,Jan,2023,0,0
SKU-11620000,Jan,2023,4,71
SKU-11630001,Jan,2023,2,103
SKU-11640001,Jan,2023,0,0
SKU-11650001,Jan,2023,1,45
SKU-11660000,Jan,2023,172,370
SKU-11670001,Jan,2023,10,308
SKU-11680001,Jan,2023,9,177
SKU-11690001,Jan,2023,25,91
SKU-11700000,Jan,2023,3,117
SKU-11710000,Jan,2023,4,169
SKU-11720000,Jan,2023,0,0
SKU-11730000,Jan,2023,4,362
SKU-11740001,Jan,2023,45,226
SKU-11750000,Jan,2023,6,83
SKU-11760000,Jan,2023,6,164
SKU-11770000,Jan,2023,0,0
SKU-11780001,Jan,2023,0,0
SKU-11790000,Jan,2023,19,172
SKU-11800001,Jan,2023,4,80
SKU-11810000,Jan,2023,1,108
SKU-11820000,Jan,2023,0,0
SKU-11830000,Jan,2023,32,518
SKU-11840001,Jan,2023,6,125
SKU-11850000,Jan,2023,5,406
SKU-11860000,Jan,2023,2,131
SKU-11870000,Jan,2023,4,264
SKU-11880001,Jan,2023,18,170
SKU-11890001,Jan,2023,9,107
SKU-11900001,Jan,2023,0,0
SKU-11910001,Jan,2023,2,51
SKU-11920001,Jan,2023,57,311
SKU-11930000,Jan,2023,18,85
SKU-11940001,Jan,2023,72,1240
SKU-11950000,Jan,2023,12,75
SKU-11960000,Jan,2023,20,170
SKU-11970001,Jan,2023,5,162
SKU-11980001,Jan,2023,0,0
SKU-11990000,Jan,2023,100,338
SKU-12000000,Jan,2023,4,42
SKU-12010000,Jan,2023,0,30
SKU-12020001,Jan,2023,0,0
SKU-12030001,Jan,2023,3,243
SKU-12040001,Jan,2023,8,199
SKU-12050001,Jan,2023,0,14
SKU-12060001,Jan,2023,120,470
SKU-12070001,Jan,2023,2,75
SKU-12080000,Jan,2023,2,66
SKU-12090001,Jan,2023,0,28
SKU-12100000,Jan,2023,12,102
SKU-12110001,Jan,2023,25,56
SKU-12120001,Jan,2023,5,73
SKU-12130000,Jan,2023,30,114
SKU-12140000,Jan,2023,0,0
SKU-12150001,Jan,2023,0,7
SKU-12160000,Jan,2023,8,47
SKU-12170001,Jan,2023,67,183
SKU-12180001,Jan,2023,3,53
SKU-12190000,Jan,2023,1,79
SKU-12200001,Jan,2023,0,0
SKU-12210001,Jan,2023,97,895
SKU-12220000,Jan,2023,39,93
SKU-12230000,Jan,2023,2,113
SKU-12240001,Jan,2023,6,182
SKU-12250001,Jan,2023,14,160
SKU-12260000,Jan,2023,11,110
SKU-12270001,Jan,2023,5,286
SKU-12280001,Jan,2023,21,799
SKU-12290000,Jan,2023,0,0
SKU-12300000,Jan,2023,2,163
SKU-12310000,Jan,2023,0,0
SKU-12320001,Jan,2023,54,222
SKU-12330000,Jan,2023,3,91
SKU-12340000,Jan,2023,1,110
SKU-12350000,Jan,2023,38,190
SKU-12360000,Jan,2023,0,0
SKU-12370001,Jan,2023,3,73
SKU-12380001,Jan,2023,2,129
SKU-12390001,Jan,2023,0,0
SKU-12400000,Jan,2023,9,132
SKU-12410001,Jan,2023,1,59
SKU-12420001,Jan,2023,1,4
SKU-12430000,Jan,2023,5,148
SKU-12440000,Jan,2023,0,0
SKU-12450001,Jan,2023,11,288
SKU-12460000,Jan,2023,4,148
SKU-12470001,Jan,2023,2,75
SKU-12480000,Jan,2023,302,148
SKU-12490001,Jan,2023,1,49
SKU-12500000,Jan,2023,27,123
SKU-12510001,Jan,2023,1,41
SKU-12520000,Jan,2023,12,182
SKU-12530001,Jan,2023,4,139
SKU-12540000,Jan,2023,2,100
SKU-12550000,Jan,2023,35,149
SKU-12560000,Jan,2023,0,0
SKU-12570001,Jan,2023,19,85
SKU-12580000,Jan,2023,19,221
SKU-12590001,Jan,2023,1,74
SKU-12600001,Jan,2023,0,0
SKU-12610000,Jan,2023,0,0
SKU-12620000,Jan,2023,14,214
SKU-12630000,Jan,2023,0,0
SKU-12640000,Jan,2023,81,410
SKU-12650000,Jan,2023,0,25
SKU-12660001,Jan,2023,2,85
SKU-12670000,Jan,2023,2,48
SKU-12680001,Jan,2023,0,0
SKU-12690001,Jan,2023,12,167
SKU-12700001,Jan,2023,13,138
SKU-12710000,Jan,2023,1,51
SKU-12720000,Jan,2023,0,0
SKU-12730000,Jan,2023,2,158
SKU-12740001,Jan,2023,6,191
SKU-12750000,Jan,2023,0,0
SKU-12760000,Jan,2023,7,103
SKU-12770001,Jan,2023,2,571
SKU-12780001,Jan,2023,33,98
SKU-12790001,Jan,2023,0,0
SKU-12800001,Jan,2023,0,0
SKU-12810001,Jan,2023,7,118
SKU-12820000,Jan,2023,0,0
SKU-12830001,Jan,2023,0,0
SKU-12840001,Jan,2023,39,176
SKU-12850001,Jan,2023,2,50
SKU-12860000,Jan,2023,0,0
SKU-12870000,Jan,2023,0,0
SKU-12880001,Jan,2023,24,102
SKU-12890000,Jan,2023,25,93
SKU-12900001,Jan,2023,7,89
SKU-12910000,Jan,2023,0,0
SKU-12920001,Jan,2023,4,86
SKU-12930000,Jan,2023,5,91
SKU-12940000,Jan,2023,2,140
SKU-12950000,Jan,2023,5,303
SKU-12960000,Jan,2023,0,22
SKU-12970000,Jan,2023,0,0
SKU-12980001,Jan,2023,4,161
SKU-12990000,Jan,2023,9,46
SKU-13000001,Jan,2023,2,50
SKU-13010000,Jan,2023,5,133
SKU-13020001,Jan,2023,4,61
SKU-13030000,Jan,2023,18,86
SKU-13040001,Jan,2023,3,191
SKU-13050001,Jan,2023,0,0
SKU-13060001,Jan,2023,6,305
SKU-13070000,Jan,2023,4,114
SKU-13080000,Jan,2023,3,54
SKU-13090001,Jan,2023,4,91
SKU-13100000,Jan,2023,10,130
SKU-13110001,Jan,2023,2,133
SKU-13120001,Jan,2023,7,146
SKU-13130000,Jan,2023,2,71
SKU-13140000,Jan,2023,6,122
SKU-13150001,Jan,2023,12,626
SKU-13160001,Jan,2023,7,54
SKU-13170000,Jan,2023,1,29
SKU-13180001,Jan,2023,8,36
SKU-13190001,Jan,2023,0,0
SKU-13200000,Jan,2023,1,21
SKU-13210001,Jan,2023,4,125
SKU-13220000,Jan,2023,0,0
SKU-13230000,Jan,2023,0,0
SKU-13240001,Jan,2023,0,46
SKU-13250001,Jan,2023,16,211
SKU-13260000,Jan,2023,0,0
SKU-13270000,Jan,2023,3,111
SKU-13280001,Jan,2023,0,0
SKU-13290000,Jan,2023,0,0
SKU-13300000,Jan,2023,0,0
SKU-13310001,Jan,2023,0,53
SKU-13320000,Jan,2023,14,202
SKU-13330001,Jan,2023,3,45
SKU-13340001,Jan,2023,0,0
SKU-13350001,Jan,2023,100,167
SKU-13360000,Jan,2023,0,0
SKU-13370000,Jan,2023,25,125
SKU-13380000,Jan,2023,0,0
SKU-13390001,Jan,2023,8,323
SKU-13400001,Jan,2023,0,0
SKU-13410001,Jan,2023,5,70
SKU-13420000,Jan,2023,0,20
SKU-13430001,Jan,2023,2,67
SKU-13440000,Jan,2023,0,0
SKU-13450001,Jan,2023,34,312
SKU-13460000,Jan,2023,23,237
SKU-13470000,Jan,2023,5,93
SKU-13480001,Jan,2023,2,76
SKU-13490000,Jan,2023,27,141
SKU-13500001,Jan,2023,2,80
SKU-13510001,Jan,2023,4,141
SKU-13520000,Jan,2023,0,0
SKU-13530001,Jan,2023,0,0
SKU-13540000,Jan,2023,2,19
SKU-13550000,Jan,2023,8,39
SKU-13560001,Jan,2023,6,17
SKU-13570000,Jan,2023,3,154
SKU-13580001,Jan,2023,6,88
SKU-13590001,Jan,2023,0,0
SKU-13600000,Jan,2023,1,52
SKU-13610001,Jan,2023,11,136
SKU-13620000,Jan,2023,8,77
SKU-13630000,Jan,2023,0,0
SKU-13640001,Jan,2023,19,127
SKU-13650001,Jan,2023,0,0
SKU-13660000,Jan,2023,4,51
SKU-13670001,Jan,2023,26,330
SKU-13680000,Jan,2023,4,17
SKU-13690000,Jan,2023,2,31
SKU-13700000,Jan,2023,10,233
SKU-13710000,Jan,2023,2,31
SKU-13720001,Jan,2023,3,70
SKU-13730000,Jan,2023,0,0
SKU-13740001,Jan,2023,10,32
SKU-13750001,Jan,2023,2,73
SKU-13760000,Jan,2023,0,0
SKU-13770001,Jan,2023,5,84
SKU-13780000,Jan,2023,0,33
SKU-13790000,Jan,2023,0,0
SKU-13800001,Jan,2023,5,152
SKU-13810000,Jan,2023,0,0
SKU-13820001,Jan,2023,0,0
SKU-13830001,Jan,2023,4,34
SKU-13840001,Jan,2023,0,0
SKU-13850000,Jan,2023,1,48
SKU-13860001,Jan,2023,0,0
SKU-13870001,Jan,2023,2,53
SKU-13880001,Jan,2023,45,65
SKU-13890001,Jan,2023,0,0
SKU-13900000,Jan,2023,0,0
SKU-13910001,Jan,2023,3,26
SKU-13920000,Jan,2023,7,127
SKU-13930001,Jan,2023,0,22
SKU-13940000,Jan,2023,9,166
SKU-13950001,Jan,2023,0,0
SKU-13960000,Jan,2023,0,0
SKU-13970000,Jan,2023,0,0
SKU-13980000,Jan,2023,0,0
SKU-13990000,Jan,2023,113,293
SKU-14000001,Jan,2023,5,91
SKU-14010000,Jan,2023,5,37
SKU-14020001,Jan,2023,2,40
SKU-14030001,Jan,2023,0,0
SKU-14040000,Jan,2023,21,168
SKU-14050000,Jan,2023,2,86
SKU-14060000,Jan,2023,0,0
SKU-14070000,Jan,2023,0,12
SKU-14080000,Jan,2023,4,370
SKU-14090000,Jan,2023,61,331
SKU-14100000,Jan,2023,6,161
SKU-14110001,Jan,2023,2,80
SKU-14120001,Jan,2023,1,37
SKU-14130000,Jan,2023,2,39
SKU-14140001,Jan,2023,1,46
SKU-14150001,Jan,2023,0,0
SKU-14160001,Jan,2023,2,81
SKU-14170001,Jan,2023,2,52
SKU-14180000,Jan,2023,1,18
SKU-14190000,Jan,2023,9,34
SKU-14200001,Jan,2023,7,74
SKU-14210001,Jan,2023,4,137
SKU-14220001,Jan,2023,2,223
SKU-14230001,Jan,2023,8,52
SKU-14240000,Jan,2023,0,0
SKU-14250000,Jan,2023,0,0
SKU-14260000,Jan,2023,5,45
SKU-14270000,Jan,2023,2,31
SKU-14280001,Jan,2023,28,242
SKU-14290001,Jan,2023,1,208
SKU-14300001,Jan,2023,2,60
SKU-14310000,Jan,2023,2,93
SKU-14320001,Jan,2023,0,28
SKU-14330001,Jan,2023,0,0
SKU-14340001,Jan,2023,9,252
SKU-14350000,Jan,2023,3,56
SKU-14360000,Jan,2023,4,227
SKU-14370001,Jan,2023,0,0
SKU-14380000,Jan,2023,1,31
SKU-14390000,Jan,2023,2,10
SKU-14400001,Jan,2023,70,69
SKU-14410000,Jan,2023,0,0
SKU-14420001,Jan,2023,3,64
SKU-14430000,Jan,2023,4,66
SKU-14440001,Jan,2023,6,153
SKU-14450001,Jan,2023,0,0
SKU-14460001,Jan,2023,13,100
SKU-14470001,Jan,2023,0,0
SKU-14480000,Jan,2023,0,0
SKU-14490001,Jan,2023,0,0
SKU-14500001,Jan,2023,5,126
SKU-14510001,Jan,2023,0,0
SKU-14520000,Jan,2023,4,141
SKU-14530000,Jan,2023,57,502
SKU-14540001,Jan,2023,0,0
SKU-14550001,Jan,2023,4,143
SKU-14560000,Jan,2023,12,163
SKU-14570000,Jan,2023,10,28
SKU-14580001,Jan,2023,60,493
SKU-14590000,Jan,2023,3,39
SKU-14600001,Jan,2023,21,70
